category	id	name	qid	theme	question	score	confidence	source	justification	hits	length
party	renaissance	Renaissance	60	Immigration / assimilation	La France devrait pouvoir refuser l'entrée à un immigré légalement admissible lorsqu'il existe de fortes raisons de penser qu'il ne souhaite pas s'intégrer culturellement à la société française.	1	2	https://parti-renaissance.fr/	Accord modéré : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	128
party	renaissance	Renaissance	63	Libertés / sécurité	Pour lutter contre le terrorisme, l'État devrait pouvoir surveiller préventivement une personne considérée comme présentant un risque sérieux, même sans preuve suffisante pour engager des poursuites pénales.	2	2	https://parti-renaissance.fr/	Accord net : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	125
party	renaissance	Renaissance	67	Écologie	Une taxe carbone qui réduit les émissions de CO₂ devrait être maintenue même si elle diminue le pouvoir d’achat des ménages modestes, à condition de compenser ces derniers par des aides ciblées.	2	2	https://parti-renaissance.fr/	Accord net : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	125
party	renaissance	Renaissance	68	Écologie	La France devrait interdire progressivement la vente de voitures thermiques même si cela augmente temporairement le prix moyen des véhicules.	2	2	https://parti-renaissance.fr/	Accord net : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	125
party	renaissance	Renaissance	72	Institutions	Pour certaines décisions économiques complexes, il serait préférable de confier davantage de pouvoir à des institutions indépendantes composées d'experts plutôt qu'aux responsables politiques élus.	2	2	https://parti-renaissance.fr/	Accord net : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.	niveau de confiance documentaire|sources officielles et prises de position convergentes|réévalué	165
party	renaissance	Renaissance	73	Institutions	Un gouvernement devrait pouvoir prendre une décision économiquement nécessaire mais très impopulaire sans chercher à obtenir l'approbation immédiate de la population.	2	2	https://parti-renaissance.fr/	Accord net : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.	niveau de confiance documentaire|sources officielles et prises de position convergentes|réévalué	165
party	renaissance	Renaissance	74	Institutions	Le référendum devrait être beaucoup plus utilisé, même lorsque les citoyens votent sur des sujets dont ils maîtrisent mal les aspects techniques.	0	2	https://parti-renaissance.fr/	Position équilibrée ou non tranchée : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	150
party	renaissance	Renaissance	76	Institutions	Le président de la République devrait disposer de davantage de pouvoirs pour pouvoir mettre en œuvre un programme pendant cinq ans sans être constamment bloqué par le Parlement.	2	2	https://parti-renaissance.fr/	Accord net : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.	niveau de confiance documentaire|sources officielles et prises de position convergentes|réévalué	165
party	renaissance	Renaissance	77	Institutions	La proportionnelle intégrale serait préférable au système actuel, même si elle rendait plus fréquentes les coalitions et les gouvernements instables.	-1	2	https://parti-renaissance.fr/	Réserve : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	122
party	renaissance	Renaissance	78	Immigration / assimilation	Le droit de séjour durable en France devrait dépendre, sauf impossibilité particulière, d’efforts concrets pour apprendre le français, comprendre les règles et usages du pays et participer à la vie collective.	3	2	https://parti-renaissance.fr/	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	126
party	renaissance	Renaissance	79	Immigration / délinquance	Les différences de délinquance observées s’expliquent davantage par les inégalités sociales et économiques que par la culture d’origine des personnes concernées.	1	2	https://parti-renaissance.fr/	Accord modéré : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	128
party	renaissance	Renaissance	81	Santé / accès aux soins	Dans les zones où l'accès aux soins est insuffisant, l'Assurance maladie devrait pouvoir limiter le conventionnement de nouveaux médecins dans les zones déjà bien dotées afin d'encourager leur installation dans les déserts médicaux.	-2	3	https://www.assemblee-nationale.fr/dyn/17/scrutins/1214	Désaccord net : le scrutin sur la régulation du conventionnement médical fournit la position parlementaire la plus proche ; pour les formations non représentées, le codage est déduit de leur ligne sur la liberté d'installation. Niveau de preuve : preuve directe ou politique explicitement documentée.	codage	300
party	renaissance	Renaissance	86	Logement / locations touristiques	Dans les zones où le logement manque, une commune devrait pouvoir interdire la location touristique régulière d'un logement qui n'est pas la résidence principale de son propriétaire.	1	1	https://ensemble-2024.fr/notre-projet	Accord modéré : la source retenue précise le degré de régulation souhaité pour les meublés touristiques et les pouvoirs locaux. Niveau de preuve : estimation prudente à partir de la ligne générale.	source retenue	197
party	renaissance	Renaissance	88	Défense / dissuasion nucléaire	La dissuasion nucléaire française devrait aussi protéger les partenaires européens, tout en laissant à la France seule la décision finale de l'employer.	3	3	https://ensemble-2024.fr/notre-projet	Accord fort : la source retenue porte sur l'extension européenne de la dissuasion ou, pour les pays non dotés, sur la protection nucléaire alliée. Niveau de preuve : preuve directe ou politique explicitement documentée.	source retenue	219
party	rn	RN	1	Économie	Il faut réduire les impôts sur le travail et le capital, même si cela implique de réduire certaines dépenses publiques.	1	2	https://rassemblementnational.fr/documents/202406-programme.pdf	Accord modéré : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	128
party	rn	RN	3	Économie	L'État devrait davantage taxer les hauts revenus et les gros patrimoines afin de réduire les inégalités.	-1	2	https://rassemblementnational.fr/documents/202406-programme.pdf	Réserve : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	122
party	rn	RN	7	Économie	L'État devrait pouvoir nationaliser temporairement ou durablement une entreprise privée lorsqu'elle contrôle une activité stratégique pour le pays.	2	2	https://rassemblementnational.fr/documents/202406-programme.pdf	Accord net : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	125
