entityType	entity	qid	theme	question	response	confidence	justification	source
government	Pologne	55	État / entreprises	Il faudrait réduire fortement les normes administratives pesant sur les entreprises, même si certaines protections environnementales ou sociales deviennent moins strictes.	2	3	Accord net : codage fondé sur les documents officiels retenus pour le thème « État / entreprises ». Niveau de preuve : position ou mesure explicitement documentée.	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan
government	Pologne	56	Immigration / régularisation	Un étranger en situation irrégulière qui travaille de façon stable en France depuis plusieurs années et n’a commis aucun délit devrait pouvoir être régularisé, même s’il est entré ou est resté sur le territoire sans autorisation.	-2	3	Désaccord net : le gouvernement polonais revendique en 2026 une politique migratoire plus sélective, une forte réduction des visas et permis ainsi qu’une hausse des expulsions ; le séjour et le travail doivent être régularisés par les voies légales plutôt qu’après une présence irrégulière prolongée.	https://www.gov.pl/web/mswia-en/eight-times-fewer-visas-to-poland-for-foreign-nationals--we-have-regained-control-over-immigration-the-governments-migration-policy-is-proving-effective
government	Pologne	57	Immigration / assimilation	L'accès à certaines prestations sociales devrait être beaucoup plus limité pendant les premières années suivant l'arrivée d'un immigré.	2	3	Accord net : codage fondé sur les documents officiels retenus pour le thème « Immigration / assimilation ». Niveau de preuve : position ou mesure explicitement documentée.	https://www.gov.pl/web/primeminister/taking-back-control-ensuring-security
government	Pologne	58	Immigration / assimilation	La France devrait privilégier l'immigration économique qualifiée, même si cela signifie accueillir moins de personnes peu qualifiées.	2	3	Accord net : codage fondé sur les documents officiels retenus pour le thème « Immigration / assimilation ». Niveau de preuve : position ou mesure explicitement documentée.	https://www.gov.pl/web/primeminister/taking-back-control-ensuring-security
government	Pologne	59	Immigration / assimilation	Une personne née en France de parents étrangers devrait automatiquement devenir française à sa majorité si elle y a grandi, même si elle ne manifeste pas particulièrement d'attachement à la France.	-3	3	Désaccord fort : un enfant acquiert la nationalité polonaise par filiation lorsqu’au moins un parent est polonais ; la naissance et la croissance dans le pays ne suffisent pas à une acquisition automatique à la majorité.	https://archiwum.mswia.gov.pl/en/document/ways-of-acquiring-poli/793%2CWays-of-acquiring-Polish-citizenship.html
government	Pologne	60	Immigration / assimilation	La France devrait pouvoir refuser l'entrée à un immigré légalement admissible lorsqu'il existe de fortes raisons de penser qu'il ne souhaite pas s'intégrer culturellement à la société française.	2	3	Accord net : codage fondé sur les documents officiels retenus pour le thème « Immigration / assimilation ». Niveau de preuve : position ou mesure explicitement documentée.	https://www.gov.pl/web/primeminister/taking-back-control-ensuring-security
government	Pologne	61	Immigration / assimilation	Le fait de conserver des pratiques culturelles ou religieuses très différentes de celles de la majorité française n'est pas en soi un problème tant que les lois françaises sont respectées.	-2	3	Désaccord net : le gouvernement exige des nouveaux arrivants qu’ils respectent les usages polonais et s’intègrent ; le seul respect formel des lois n’est donc pas présenté comme suffisant.	https://www.gov.pl/web/primeminister/taking-back-control-ensuring-security
government	Pologne	63	Libertés / sécurité	Pour lutter contre le terrorisme, l'État devrait pouvoir surveiller préventivement une personne considérée comme présentant un risque sérieux, même sans preuve suffisante pour engager des poursuites pénales.	2	3	Accord net : codage fondé sur les documents officiels retenus pour le thème « Libertés / sécurité ». Niveau de preuve : position ou mesure explicitement documentée.	https://www.gov.pl/web/primeminister/expose
government	Pologne	64	Libertés / expression	Une personne qui tient publiquement des propos profondément offensants mais qui n'appelle ni à la violence ni à commettre une infraction devrait être protégée par la liberté d'expression.	2	1	Accord net : codage fondé sur les documents officiels retenus pour le thème « Libertés / expression ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.	https://www.gov.pl/web/primeminister/expose
government	Pologne	66	Sécurité	Lorsqu’un conducteur refuse d’obtempérer et prend la fuite, les policiers devraient pouvoir utiliser leur arme à feu même si le danger pour leur vie n’est pas immédiat.	-2	1	Désaccord net : codage fondé sur les documents officiels retenus pour le thème « Sécurité ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.	https://www.gov.pl/web/primeminister/expose
government	Pologne	67	Écologie	Une taxe carbone qui réduit les émissions de CO₂ devrait être maintenue même si elle diminue le pouvoir d’achat des ménages modestes, à condition de compenser ces derniers par des aides ciblées.	-2	1	Désaccord net : le gouvernement polonais cherche explicitement à retarder ou atténuer les dispositifs carbone lorsqu'ils pèsent sur les ménages et les prix de l'énergie ; même compensée, une taxe réduisant le pouvoir d'achat ne correspond pas à sa ligne actuelle.	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan
government	Pologne	68	Écologie	La France devrait interdire progressivement la vente de voitures thermiques même si cela augmente temporairement le prix moyen des véhicules.	-1	3	Désaccord modéré : la Pologne soutient l'électromobilité mais refuse les mesures coercitives ou fiscales jugées pénalisantes pour les véhicules thermiques ; elle reste donc réservée sur une interdiction progressive stricte.	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan
government	Pologne	69	Écologie	Il faut privilégier le nucléaire même si cela conduit à réduire certains investissements dans les renouvelables.	1	3	Accord modéré : la Pologne investit fortement dans le nucléaire mais développe aussi rapidement les renouvelables ; la préférence nucléaire existe sans volonté claire de réduire les investissements renouvelables.	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan
government	Pologne	71	Écologie / croissance	Si la France pouvait réduire ses émissions de 20 % mais que cela réduisait son PIB de 3 %, alors que les autres pays ne faisaient aucun effort comparable, il faudrait quand même le faire.	-2	3	Désaccord net : codage fondé sur les documents officiels retenus pour le thème « Écologie / croissance ». Niveau de preuve : position ou mesure explicitement documentée.	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan
government	Pologne	72	Institutions	Pour certaines décisions économiques complexes, il serait préférable de confier davantage de pouvoir à des institutions indépendantes composées d'experts plutôt qu'aux responsables politiques élus.	1	1	Accord modéré : codage fondé sur les documents officiels retenus pour le thème « Institutions ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.	https://www.gov.pl/web/primeminister/expose
government	Pologne	73	Institutions	Un gouvernement devrait pouvoir prendre une décision économiquement nécessaire mais très impopulaire sans chercher à obtenir l'approbation immédiate de la population.	1	1	Accord modéré : codage fondé sur les documents officiels retenus pour le thème « Institutions ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.	https://www.gov.pl/web/primeminister/expose
government	Pologne	74	Institutions	Le référendum devrait être beaucoup plus utilisé, même lorsque les citoyens votent sur des sujets dont ils maîtrisent mal les aspects techniques.	-1	1	Réserve : codage fondé sur les documents officiels retenus pour le thème « Institutions ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.	https://www.gov.pl/web/primeminister/expose
government	Pologne	75	Institutions	Il serait acceptable de donner davantage de poids politique aux citoyens qui démontrent un niveau élevé de connaissance du fonctionnement des institutions et de l'économie.	-2	1	Désaccord net : codage fondé sur les documents officiels retenus pour le thème « Institutions ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.	https://www.gov.pl/web/primeminister/expose
government	Pologne	76	Institutions	Le président de la République devrait disposer de davantage de pouvoirs pour pouvoir mettre en œuvre un programme pendant cinq ans sans être constamment bloqué par le Parlement.	-2	3	Désaccord net : codage fondé sur les documents officiels retenus pour le thème « Institutions ». Niveau de preuve : position ou mesure explicitement documentée.	https://www.gov.pl/web/primeminister/expose
